id_interno,codigo_autorizacion,descripcion,valor,categoria,desc_limpia
312,46850196,PAGO WEB RESTAURANT FANCY,40.17,Ocio,pago web restaurant fancy
313,64520614,COMPRA TBK ENEL DISTRIBUCION,60.86,Servicios,compra tbk enel distribucion
314,29163535,TEF ENVIADA BANCO DEL ESTADO,128.81,Servicios,tef enviada banco del estado
315,41674763,COMPRA TBK EVENTO DEPORTIVO,47.82,Ocio,compra tbk evento deportivo
316,14346684,PAGO AUTOMATICO CONSULTA ESPECIALISTA,94.71,Salud,pago automatico consulta especialista
317,20319387,CARGO TC EVENTO DEPORTIVO,36.57,Ocio,cargo tc evento deportivo
318,47405107,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,44.95,Educación,pago automatico plataforma aprendizaje
319,79490594,DEBITO JUMBO BILBAO,26.28,Alimentación,debito jumbo bilbao
320,69897763,CARGO TC COLEGIO MENSUALIDAD,40.04,Educación,cargo tc colegio mensualidad
321,75927774,DEBITO LIBRERIA UNIVERSITARIA,38.02,Educación,debito libreria universitaria
322,69741812,PAGO AUTOMATICO SHELL RUTA 5,59.85,Transporte,pago automatico shell ruta 
323,99635939,ABONO BANCO DEL ESTADO,58.64,Servicios,abono banco del estado
324,50259503,PAGO WEB TIENDA ONLINE,51.82,Alimentación,pago web tienda online
325,78284040,TEF ENVIADA ENTRETENIMIENTO PLUS,17.33,Ocio,tef enviada entretenimiento plus
326,13527782,TEF ENVIADA UBER TRIP,24.85,Transporte,tef enviada uber trip
327,84040798,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,28.17,Educación,pago automatico plataforma aprendizaje
328,74245343,CARGO TC LIDER EXPRESS,33.91,Alimentación,cargo tc lider express
329,26821075,ABONO TALLER AUTOMOTRIZ,146.13,Servicios,abono taller automotriz
330,79438885,PAGO AUTOMATICO SPOTIFY PREMIUM,23.95,Ocio,pago automatico spotify premium
331,27318510,DEBITO PAGO CUOTAS,70.57,Servicios,debito pago cuotas
332,30537388,ABONO ENEL DISTRIBUCION,52.58,Servicios,abono enel distribucion
333,79645282,DEBITO AUTOPISTA CENTRAL,54.22,Transporte,debito autopista central
334,83932683,CARGO TC AGUAS ANDINAS,48.42,Servicios,cargo tc aguas andinas
335,77454225,PAGO WEB BAR LA ESQUINA,40.25,Ocio,pago web bar la esquina
336,91220369,TEF ENVIADA MATRICULA UNIV,57.27,Educación,tef enviada matricula univ
337,20901547,ABONO UDEMY COURSES,16.36,Educación,abono udemy courses
338,86790955,CARGO TC COMPRA EN AMAZON,27.91,Ocio,cargo tc compra en amazon
339,83226170,PAGO AUTOMATICO NETFLIX.COM,20.93,Ocio,pago automatico netflixcom
340,64504816,TEF ENVIADA OPTICA VISION,51.64,Salud,tef enviada optica vision
341,74995086,TEF ENVIADA JUMBO BILBAO,30.54,Alimentación,tef enviada jumbo bilbao
342,52857920,CARGO TC CLINICA INDISA,112.79,Salud,cargo tc clinica indisa
343,59733063,PAGO AUTOMATICO SERVICIO TECNICO,82.1,Servicios,pago automatico servicio tecnico
344,45899440,TEF ENVIADA PEDIDOSYA CL,29.73,Alimentación,tef enviada pedidosya cl
345,61559717,COMPRA TBK SHELL RUTA 5,52.53,Transporte,compra tbk shell ruta 
346,53947691,ABONO ARRIENDO DEPT,376.81,Vivienda,abono arriendo dept
347,76876068,TEF ENVIADA RESTAURANT FANCY,59.78,Ocio,tef enviada restaurant fancy
348,22086184,CARGO TC PAGO CUOTAS,380.83,Vivienda,cargo tc pago cuotas
349,57364777,TEF ENVIADA CURSO IDIOMAS,16.81,Educación,tef enviada curso idiomas
350,97813295,PAGO WEB OPTICA VISION,104.15,Salud,pago web optica vision
351,27976443,ABONO CRUZ VERDE LOCAL,133.54,Salud,abono cruz verde local
352,16072331,ABONO RESTAURANT FANCY,27.03,Ocio,abono restaurant fancy
353,48735464,TEF ENVIADA TIENDA ONLINE,20.29,Educación,tef enviada tienda online
354,93650068,ABONO CURSO IDIOMAS,105.26,Educación,abono curso idiomas
355,55511258,COMPRA TBK MCDONALDS WEB,35.68,Alimentación,compra tbk mcdonalds web
356,63873262,TEF ENVIADA CLINICA INDISA,80.01,Salud,tef enviada clinica indisa
357,73584863,TEF ENVIADA JUMBO BILBAO,33.56,Alimentación,tef enviada jumbo bilbao
358,92284610,PAGO WEB GASOLINERA,22.52,Transporte,pago web gasolinera
359,78412668,PAGO WEB PINTURAS SHERWIN,236.32,Vivienda,pago web pinturas sherwin
360,12232974,CARGO TC COMPRA EN AMAZON,25.26,Ocio,cargo tc compra en amazon
361,94457912,PAGO AUTOMATICO SPOTIFY PREMIUM,6.47,Ocio,pago automatico spotify premium
362,87641510,DEBITO PINTURAS SHERWIN,252.17,Vivienda,debito pinturas sherwin
363,80361272,PAGO WEB NETFLIX.COM,39.6,Ocio,pago web netflixcom
364,42507072,TEF ENVIADA PAGO CUOTAS,14.42,Educación,tef enviada pago cuotas
365,37365878,TEF 3NVIADA SpOTIFY PREMIUM,27.57,Ocio,tef nviada spotify premium
366,18359252,PAGO AUTOMATICO TIENDA ONLINE,108.81,Servicios,pago automatico tienda online
367,98882576,PAGO WEB SISTEMA DUOC,76.97,Educación,pago web sistema duoc
368,81555103,TEF ENVIADA REPARACIONES HOGAR,169.81,Vivienda,tef enviada reparaciones hogar
369,43087238,PAGO WEB EXAMENES MED,49.06,Salud,pago web examenes med
370,37820354,CARGO TC INTEGRAMEDICA,106.63,Salud,cargo tc integramedica
371,46702849,PAGO AUTOMATICO REPARACIONES HOGAR,150.73,Vivienda,pago automatico reparaciones hogar
372,62953249,PAGO AUTOMATICO TIENDA ONLINE,124.57,Educación,pago automatico tienda online
373,74300930,CArGO TC VTr B4NDA ANCHA,39.96,Servicios,cargo tc vtr bnda ancha
374,46456416,CARGO TC PAGO CUOTAS,29.22,Servicios,cargo tc pago cuotas
375,81275182,TEF ENVIADA SISTEMA DUOC,41.59,Educación,tef enviada sistema duoc
376,73404979,COMPRA TBK COPEC SANTIAGO,10.53,Transporte,compra tbk copec santiago
377,31198492,COMPRA TBK VTR BANDA ANCHA,66.97,Servicios,compra tbk vtr banda ancha
378,48553376,DEBITO PAGO CUOTAS,162.41,Vivienda,debito pago cuotas
379,87058874,ABONO NETFLIX.COM,17.77,Ocio,abono netflixcom
380,33593960,TEF ENVIADA NETFLIX.COM,56.37,Ocio,tef enviada netflixcom
381,48851599,ABONO VERDULERIA DON PEPE,53.22,Alimentación,abono verduleria don pepe
382,54968591,PAGO WEB PRONTO COPEC,20.65,Alimentación,pago web pronto copec
383,28012011,PAGO WEB MERCADO CENTRAL,51.81,Ocio,pago web mercado central
384,54383668,TEF ENVIADA PINTURAS SHERWIN,106.87,Vivienda,tef enviada pinturas sherwin
385,55246430,DEBITO PINTURAS SHERWIN,326.77,Vivienda,debito pinturas sherwin
386,95728324,TEF ENVIADA SISTEMA DUOC,135.59,Educación,tef enviada sistema duoc
387,63798927,PAGO WEB TALLER AUTOMOTRIZ,103.7,Servicios,pago web taller automotriz
388,43292316,PAGO AUTOMATICO UBER TRIP,5.38,Transporte,pago automatico uber trip
389,54241559,PAGO AUTOMATICO ARRIENDO DEPT,155.68,Vivienda,pago automatico arriendo dept
390,58258264,COMPRA TBK COMPRA EN AMAZON,43.1,Ocio,compra tbk compra en amazon
391,31436829,COMPRA TBK DELIVERY COMIDA,27.3,Alimentación,compra tbk delivery comida
392,49599276,DEBITO LIBRERIA UNIVERSITARIA,61.46,Educación,debito libreria universitaria
393,71066203,TEF ENVIADA DIDI RIDE,46.13,Transporte,tef enviada didi ride
394,73193474,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,116.03,Educación,pago automatico plataforma aprendizaje
395,43214247,ABONO BANCO DEL ESTADO,105.25,Servicios,abono banco del estado
396,58557943,PAGO WEB COLEGIO MENSUALIDAD,20.93,Educación,pago web colegio mensualidad
397,77845324,COMPRA TBK COLEGIO MENSUALIDAD,38.3,Educación,compra tbk colegio mensualidad
398,79839059,TEF ENVIADA MATRICULA UNIV,71.86,Educación,tef enviada matricula univ
399,22205980,DEBITO STEAM GAMES,54.44,Ocio,debito steam games
400,65757342,PAGO AUTOMATICO SODIMAC HOME,209.88,Vivienda,pago automatico sodimac home
401,51361818,PAGO AUTOMATICO TIENDA ONLINE,44.78,Alimentación,pago automatico tienda online
402,19801857,ABONO PINTURAS SHErWIN,65.85,Vivienda,abono pinturas sherwin
403,19263592,PAGO WEB FARMACIA AHUMADA,148.06,Salud,pago web farmacia ahumada
404,28176954,CARGO TC SODIMAC HOME,318.04,Vivienda,cargo tc sodimac home
405,61335545,PAGO AUTOMATICO ENTRETENIMIENTO PLUS,29.67,Ocio,pago automatico entretenimiento plus
406,98824290,COMPRA TBK SERVICIOS GENERALES,356.09,Vivienda,compra tbk servicios generales
407,82109613,COMPRA TBK AUTOPISTA CENTRAL,26.62,Transporte,compra tbk autopista central
408,83074216,ABON0 DIDI RIDE,28.33,Transporte,abon didi ride
409,30820038,TEF ENVIADA ARRIENDO DEPT,146.48,Vivienda,tef enviada arriendo dept
410,66269520,COMPRA TBK SPOTIFY PREMIUM,38.82,Ocio,compra tbk spotify premium
411,89717834,TEF ENVIADA ALMACEN VECINAL,6.85,Alimentación,tef enviada almacen vecinal
412,63991141,TEF ENVIADA UDEMY COURSES,71.45,Educación,tef enviada udemy courses
413,17575790,ABONO SISTEMA DUOC,29.62,Educación,abono sistema duoc
414,87324220,ABONO INTEGRAMEDICA,54.65,Salud,abono integramedica
415,29228089,TEF ENVIADA PLATAFORMA APRENDIZAJE,148.0,Educación,tef enviada plataforma aprendizaje
416,18181595,PAGO AUTOMATICO SISTEMA DUOC,87.94,Educación,pago automatico sistema duoc
417,84605013,DEBITO MATRICULA UNIV,79.39,Educación,debito matricula univ
418,65878146,ABONO CENTRO MEDICO,67.16,Salud,abono centro medico
419,73554620,TEF ENVIADA CENTRO MEDICO,43.74,Salud,tef enviada centro medico
420,72146184,ABONO CARGA BIP WEB,55.31,Transporte,abono carga bip web
421,27997624,PAGO AUTOMATICO PAGO CUOTAS,64.38,Educación,pago automatico pago cuotas
422,70369365,CARGO TC INTEGRAMEDICA,128.6,Salud,cargo tc integramedica
423,16917129,DEBITO TIENDA ONLINE,19.77,Alimentación,debito tienda online
424,88864147,PAGO WeB COMPRA EN AMAZON,44.84,Ocio,pago web compra en amazon
425,54689713,PAGO AUTOMATICO SISTEMA DUOC,52.45,Educación,pago automatico sistema duoc
426,25745913,TEF ENVIADA ALMACEN VECINAL,46.08,Alimentación,tef enviada almacen vecinal
427,37449289,TEF ENVIADA SERVICIOS GENERALES,65.53,Servicios,tef enviada servicios generales
428,61091554,CARGO TC PEAJE TAG,30.64,Transporte,cargo tc peaje tag
429,78829070,CARGO TC RESTAURANT FANCY,53.55,Ocio,cargo tc restaurant fancy
430,73013937,ABONO EASY PORTAL,316.57,Vivienda,abono easy portal
431,16135823,CARGO TC INTEGRAMEDICA,88.75,Salud,cargo tc integramedica
432,88387434,COMPRA TBK UBER TRIP,36.85,Transporte,compra tbk uber trip
433,40872577,TEF ENVIADA PINTURAS SHERWIN,182.94,Vivienda,tef enviada pinturas sherwin
434,55307111,PAGO AUTOMATICO GASCO LIQUADO,46.03,Servicios,pago automatico gasco liquado
435,75846624,DEBITO SERVICIOS GENERALES,74.52,Servicios,debito servicios generales
436,83356206,TEF ENVIADA RESTAURANT FANCY,31.86,Ocio,tef enviada restaurant fancy
437,10856822,PAGO WEB UDEMY COURSE5,67.73,Educación,pago web udemy course
438,30270856,TEF ENVIADA BANCO DEL ESTADO,11.28,Servicios,tef enviada banco del estado
439,95594482,CARGO TC CURSO IDIOMAS,103.35,Educación,cargo tc curso idiomas
440,10887495,DEBITO CURSO IDIOMAS,84.51,Educación,debito curso idiomas
441,46875077,COMPRA TBK SODIMAC HOME,237.51,Vivienda,compra tbk sodimac home
442,67790557,PAGO WEB CRUZ VERDE LOCAL,122.86,Salud,pago web cruz verde local
443,42342289,COMPRA TBK SHELL RUTA 5,15.56,Transporte,compra tbk shell ruta 
444,63270536,ABONO LIBRERIA UNIVERSITARIA,21.06,Educación,abono libreria universitaria
445,40314047,PAGO WEB PAGO CUOTAS,154.99,Vivienda,pago web pago cuotas
446,97227356,DEBITO AGUAS ANDINAS,116.34,Servicios,debito aguas andinas
447,73888323,PAGO AUTOMATICO VERDULERIA DON PEPE,8.09,Alimentación,pago automatico verduleria don pepe
448,68238367,COMPRA TBK MCDONALDS WEB,40.47,Alimentación,compra tbk mcdonalds web
449,40838737,PAGO WEB FARMACIA AHUMADA,39.6,Salud,pago web farmacia ahumada
450,19978827,PAGO AUTOMATICO TIENDA ONLINE,105.82,Servicios,pago automatico tienda online
451,52209421,TEF ENVIADA CRUZ VERDE LOCAL,12.19,Salud,tef enviada cruz verde local
452,63458386,TEF ENVIADA GASOLINERA,56.09,Transporte,tef enviada gasolinera
453,62231715,PAGO WEB CLINICA INDISA,104.78,Salud,pago web clinica indisa
454,28783850,PAGO AUTOMATICO PLATAFORMA APRENDIZAJE,120.67,Educación,pago automatico plataforma aprendizaje
455,56420476,PAGO WEB SPOTIFY PREMIUM,7.95,Ocio,pago web spotify premium
456,91224373,ABONO ARRIENDO DEPT,319.15,Vivienda,abono arriendo dept
457,95110541,ABONO PAGO CUOTAS,48.27,Educación,abono pago cuotas
458,60388958,TEF ENVIADA PAGO CUOTAS,201.15,Vivienda,tef enviada pago cuotas
459,93029219,DEBITO COMPRA EN AMAZON,21.25,Ocio,debito compra en amazon
460,61002735,COMPRA TBK SHELL RUTA 5,44.14,Transporte,compra tbk shell ruta 
461,58412365,DEBITO CINEMARK ONLINE,10.86,Ocio,debito cinemark online
462,46207439,PAGO AUTOMATICO PRONTO COPEC,10.62,Alimentación,pago automatico pronto copec
463,84455942,PAGO AUTOMATICO MCDONALDS WEB,33.18,Alimentación,pago automatico mcdonalds web
464,22490873,COMPRA TBK JUMBO BILBAO,37.83,Alimentación,compra tbk jumbo bilbao
465,49171088,ABONO SERVICIO TECNICO,67.93,Servicios,abono servicio tecnico
466,42580349,DEBITO AGUAS ANDINAS,90.07,Servicios,debito aguas andinas
467,50417154,TEF ENVIADA TAXI APP,19.76,Transporte,tef enviada taxi app
468,66519399,TEF ENVIADA SHELL RUTA 5,21.49,Transporte,tef enviada shell ruta 
469,43096758,CARGO TC AGUAS ANDINAS,110.93,Servicios,cargo tc aguas andinas
470,50890504,PAGO AUTOMATICO ARRIENDO DEPT,52.37,Vivienda,pago automatico arriendo dept
471,54230340,ABONO REPARACIONES HOGAR,204.08,Vivienda,abono reparaciones hogar
472,36957830,CARGO TC CONDOMINIO GGCC,217.65,Vivienda,cargo tc condominio ggcc
473,94946730,CARGO TC TAXI APP,32.01,Transporte,cargo tc taxi app
474,62738860,CARGO TC SISTEMA DUOC,61.1,Educación,cargo tc sistema duoc
475,34149421,PAGO WEB SISTEMA DUOC,105.44,Educación,pago web sistema duoc
476,38138531,DEBITO UDEMY COURSES,71.38,Educación,debito udemy courses
477,64914054,ABONO FARMACIA AHUMADA,104.22,Salud,abono farmacia ahumada
478,30688754,TEF ENVIADA CARGA BIP WEB,44.34,Transporte,tef enviada carga bip web
479,90253323,COMPRA TBK TALLER AUTOMOTRIZ,77.09,Servicios,compra tbk taller automotriz
480,66143368,PAGO WEB HOME CENTER,240.28,Vivienda,pago web home center
481,82062301,DEBITO SERVICIO TECNICO,93.13,Servicios,debito servicio tecnico
482,99213703,ABONO LIDER EXPRESS,24.53,Alimentación,abono lider express
483,96574622,COMPRA TBK COMPRA EN AMAZON,42.26,Ocio,compra tbk compra en amazon
484,11415698,ABONO REPARACIONES HOGAR,84.51,Vivienda,abono reparaciones hogar
485,87915846,DEBITO PEAJE TAG,42.82,Transporte,debito peaje tag
486,88999206,CARGO TC ESTACIONAMIENTO,42.97,Transporte,cargo tc estacionamiento
487,49652241,COMPRA TBK AUTOPISTA CENTRAL,27.88,Transporte,compra tbk autopista central
488,29015320,ABONO LIDER EXPRESS,24.16,Alimentación,abono lider express
489,74817230,ABONO OPTICA VISION,58.76,Salud,abono optica vision
490,52803305,DEBITO MERCADO CENTRAL,8.69,Alimentación,debito mercado central
491,96969050,COMPRA TBK LIDER EXPRESS,11.01,Alimentación,compra tbk lider express
492,33414716,DEBITO VTR BANDA ANCHA,87.27,Servicios,debito vtr banda ancha
493,64364546,PAGO AUTOMATICO CENTRO MEDICO,98.17,Salud,pago automatico centro medico
494,38829445,PAGO AuTOMAT1C0 TAXI APP,16.32,Transporte,pago automatc taxi app
495,82060023,PAGO WEB AGUAS ANDINAS,36.17,Servicios,pago web aguas andinas
496,75697427,PAGO AUTOMATICO INTEGRAMEDICA,83.88,Salud,pago automatico integramedica
497,62686364,PAGO WEB RESTAURANT FANCY,37.29,Ocio,pago web restaurant fancy
498,33156250,ABONO CONSULTA ESPECIALISTA,123.92,Salud,abono consulta especialista
499,27978165,PAGO WEB BAR LA ESQUINA,22.23,Ocio,pago web bar la esquina
500,28972822,COMPRA TBK CARGA BIP WEB,33.1,Transporte,compra tbk carga bip web
501,34931439,PAGO WEB CONDOMINIO GGCC,220.33,Vivienda,pago web condominio ggcc
502,48766747,PAGO WEB MATRICULA UNIV,29.64,Educación,pago web matricula univ
503,58189421,PAGO WEB OPTICA VISION,143.26,Salud,pago web optica vision
504,85374270,TEF ENVIADA CONDOMINIO GGCC,226.9,Vivienda,tef enviada condominio ggcc
505,69572772,DEBITO SERVICIOS GENERALES,221.04,Vivienda,debito servicios generales
506,39598969,COMPRA TBK SUPERMERCADO DIA,21.06,Alimentación,compra tbk supermercado dia
507,71380637,PAGO WEB INTEGRAMEDICA,89.19,Salud,pago web integramedica
508,86868379,PAGO WEB SERVICIOS GENERALES,25.99,Servicios,pago web servicios generales
509,82751830,ABONO PAGO CUOTAS,125.17,Servicios,abono pago cuotas
510,67063296,PAGO WEB MERCADO CENTRAL,10.63,Alimentación,pago web mercado central
511,14325890,ABONO BANCO DEL ESTADO,72.96,Servicios,abono banco del estado
512,25755285,PAGO AUTOMATICO FARMACIA AHUMADA,118.59,Salud,pago automatico farmacia ahumada
513,57060874,ABONO DIDI RIDE,52.36,Transporte,abono didi ride
514,37732020,TEF ENVIADA PAGO CUOTAS,123.89,Educación,tef enviada pago cuotas
515,47726592,PAGO WEB ENEL DISTRIBUCION,93.56,Servicios,pago web enel distribucion
516,86871268,DEBITO AUTOPISTA CENTRAL,19.7,Transporte,debito autopista central
517,28198434,DEBITO PAGO CUOTAS,144.79,Servicios,debito pago cuotas
518,98032908,COMPRA TBK TALLER AUTOMOTRIZ,27.76,Servicios,compra tbk taller automotriz
519,53231088,TEF ENVIADA VTR BANDA ANCHA,125.99,Servicios,tef enviada vtr banda ancha
520,87500742,PAGO AUTOMATICO BANCO DEL ESTADO,98.54,Servicios,pago automatico banco del estado
521,95044078,PAGO AUTOMATICO TIENDA ONLINE,48.7,Ocio,pago automatico tienda online
522,47342819,PAGO AUTOMATICO AGUAS ANDINAS,107.26,Servicios,pago automatico aguas andinas
523,10331931,PAGO AUTOMATICO OPTICA VISION,131.65,Salud,pago automatico optica vision
524,95206855,DEBITO AGUAS ANDINAS,102.98,Servicios,debito aguas andinas
525,39236638,ABONO FARMACIA AHUMADA,145.54,Salud,abono farmacia ahumada
526,48063218,PAGO AUTOMATICO GASCO LIQUADO,57.29,Servicios,pago automatico gasco liquado
527,56135950,PAGO WEB MATRICULA UNIV,135.18,Educación,pago web matricula univ
528,71684020,COMPRA TBK ENEL DISTRIBUCION,12.28,Servicios,compra tbk enel distribucion
529,67418250,PAGO AUTOMATICO VTR BANDA ANCHA,38.32,Servicios,pago automatico vtr banda ancha
530,46778269,DEBITO CINEMARK ONLINE,10.13,Ocio,debito cinemark online
531,97095388,COMPRA TBK EXAMENES MED,33.17,Salud,compra tbk examenes med
532,41426254,DEBITO PINTURAS SHERWIN,200.23,Vivienda,debito pinturas sherwin
533,20460758,COMPRA TBK LIDER EXPRESS,12.3,Alimentación,compra tbk lider express
534,11082139,DEBITO PEAJE TAG,43.26,Transporte,debito peaje tag
535,27740248,ABONO AGUAS ANDINAS,76.88,Servicios,abono aguas andinas
536,23747542,COMPRA TBK TAXI APP,10.68,Transporte,compra tbk taxi app
537,27870584,TEF ENVIADA EXAMENES MED,99.82,Salud,tef enviada examenes med
538,11137460,COMPRA TBK CINEMARK ONLINE,38.57,Ocio,compra tbk cinemark online
539,94299475,CARGO TC ESTACIONAMIENTO,46.15,Transporte,cargo tc estacionamiento
540,23484199,ABONO PAGO CUOTAS,99.0,Vivienda,abono pago cuotas
541,67631581,DEBITO SUPERMERCADO DIA,22.3,Alimentación,debito supermercado dia
542,43308414,CARGO TC DIDI RIDE,35.44,Transporte,cargo tc didi ride
543,13600310,ABONO LIBRERIA UNIVERSITARIA,128.7,Educación,abono libreria universitaria
544,78386961,TEF ENVIADA BAR LA ESQUINA,15.38,Ocio,tef enviada bar la esquina
545,42123815,DEBITO PINTURAS SHERWIN,223.21,Vivienda,debito pinturas sherwin
546,19531069,PAGO AUTOMATICO ALMACEN VECINAL,34.06,Alimentación,pago automatico almacen vecinal
547,86286724,CARGO TC PEDIDOSYA CL,28.15,Alimentación,cargo tc pedidosya cl
548,19796799,ABONO MATRICULA UNIV,12.34,Educación,abono matricula univ
549,18115992,CARGO TC JUMBO BILBAO,57.18,Alimentación,cargo tc jumbo bilbao
550,77249653,CARGO TC HOME CENTER,318.49,Vivienda,cargo tc home center
551,82162880,COMPRA TBK SERVICIOS GENERALES,265.62,Vivienda,compra tbk servicios generales
552,37272705,CARGO TC FARMACIA AHUMADA,146.4,Salud,cargo tc farmacia ahumada
553,95133532,CARGO TC PEAJE TAG,46.98,Transporte,cargo tc peaje tag
554,68718382,DEBITO ENTRETENIMIENTO PLUS,45.15,Ocio,debito entretenimiento plus
555,68315400,COMPRA TBK GASCO LIQUADO,26.24,Servicios,compra tbk gasco liquado
556,98322292,CARGO TC UDEMY COURSES,113.69,Educación,cargo tc udemy courses
557,11523452,DEBITO JUMBO BILBAO,14.01,Alimentación,debito jumbo bilbao
558,46072958,TEF ENVIADA EXAMENES MED,112.61,Salud,tef enviada examenes med
559,46504617,CARGO TC JUMBO BILBAO,33.81,Alimentación,cargo tc jumbo bilbao
560,58335011,PAGO AUTOMATICO FARMACIA AHUMADA,17.76,Salud,pago automatico farmacia ahumada
561,44241100,TEF ENVIADA TIENDA ONLINE,118.27,Servicios,tef enviada tienda online
562,10344739,TEF ENVIADA COLEGIO MENSUALIDAD,16.17,Educación,tef enviada colegio mensualidad
563,14746418,TEF EnVIADA eNEL DISTRIBUCION,87.4,Servicios,tef enviada enel distribucion
564,43321320,PAGO AUTOMATICO ENTRETENIMIENTO PLUS,27.89,Ocio,pago automatico entretenimiento plus
565,86710258,CARGO TC RESTAURANT FANCY,25.5,Ocio,cargo tc restaurant fancy
566,79226031,TEF ENVIADA UDEMY COURSES,147.4,Educación,tef enviada udemy courses
567,51701149,PAGO AUTOMATICO EASY PORTAL,164.56,Vivienda,pago automatico easy portal
